,From,To,Capacity,Length,FreeFlowTime,B,Power,SpeedLimit,CriticalSpeed,Lanes
7790,3375,744,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
7791,3376,1193,400.0,0.3,0.4,0.667,4.0,45,27.0,1
7792,3376,1195,400.0,0.2,0.267,0.667,4.0,45,27.0,1
7793,3376,746,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
7794,3377,2409,400.0,0.41,0.547,0.667,4.0,45,27.0,1
7795,3377,3060,400.0,0.47,0.627,0.667,4.0,45,27.0,1
7796,3377,794,1800.0,0.32,0.8,0.0,4.0,24,24.0,5
7797,3378,4423,600.0,0.13,0.142,0.667,4.0,55,33.0,1
7798,3378,4558,600.0,0.26,0.284,0.667,4.0,55,33.0,1
7799,3378,228,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
7800,3379,3766,400.0,0.06,0.08,0.667,4.0,45,27.0,1
7801,3379,2467,400.0,0.07,0.093,0.667,4.0,45,27.0,1
7802,3379,805,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
7803,3380,2212,400.0,0.49,0.735,0.667,4.0,40,24.0,1
7804,3380,2215,400.0,0.24,0.36,0.667,4.0,40,24.0,1
7805,3380,2780,400.0,0.26,0.39,0.667,4.0,40,24.0,1
7806,3381,2096,600.0,0.45,0.675,0.667,4.0,40,24.0,1
7807,3381,2425,500.0,0.15,0.225,0.667,4.0,40,24.0,1
7808,3381,2859,600.0,0.42,0.63,0.667,4.0,40,24.0,1
7809,3382,3383,800.0,0.71,0.947,0.282,4.0,45,35.1,1
7810,3382,274,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
7811,3382,282,1800.0,0.49,1.225,0.0,4.0,24,24.0,5
7812,3383,1665,800.0,0.27,0.295,0.282,4.0,55,42.9,2
7813,3383,2773,700.0,0.4,0.436,0.667,4.0,55,33.0,2
7814,3383,3382,800.0,0.71,0.947,0.282,4.0,45,35.1,1
7815,3384,2298,700.0,0.25,0.375,0.667,4.0,40,24.0,2
7816,3384,3190,700.0,0.09,0.135,0.667,4.0,40,24.0,2
7817,3384,564,1800.0,0.31,0.775,0.0,4.0,24,24.0,5
7818,3385,1211,800.0,0.45,0.45,0.282,4.0,60,46.8,2
7819,3385,1221,800.0,0.83,0.83,0.282,4.0,60,46.8,1
7820,3386,1572,900.0,0.13,0.156,0.282,4.0,50,39.0,2
7821,3386,1591,400.0,0.13,0.195,0.667,4.0,40,24.0,1
7822,3387,3557,400.0,0.08,0.16,0.667,4.0,30,18.0,1
7823,3387,3952,1100.0,0.36,0.332,0.282,4.0,65,50.7,2
7824,3388,3944,800.0,0.05,0.1,0.282,4.0,30,23.4,1
7825,3388,3958,900.0,0.05,0.067,0.282,4.0,45,35.1,2
7826,3388,1153,900.0,0.05,0.067,0.282,4.0,45,35.1,2
7827,3389,3413,400.0,0.64,0.96,0.667,4.0,40,24.0,1
7828,3389,3702,400.0,0.76,1.14,0.667,4.0,40,24.0,1
7829,3389,3315,400.0,0.15,0.225,0.667,4.0,40,24.0,1
7830,3390,1071,800.0,0.23,0.251,0.282,4.0,55,42.9,2
7831,3390,1839,800.0,0.15,0.164,0.282,4.0,55,42.9,2
7832,3390,580,1800.0,0.21,0.525,0.0,4.0,24,24.0,5
7833,3391,1085,400.0,0.24,0.32,0.667,4.0,45,27.0,1
7834,3391,1086,400.0,0.17,0.227,0.667,4.0,45,27.0,1
7835,3391,663,1800.0,0.19,0.475,0.0,4.0,24,24.0,5
7836,3392,3405,1100.0,0.31,0.338,0.282,4.0,55,42.9,2
7837,3392,3651,900.0,0.34,0.371,0.282,4.0,55,42.9,3
7838,3392,547,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
7839,3392,560,100.0,0.05,0.125,0.0,4.0,24,24.0,5
7840,3393,2254,400.0,0.22,0.377,0.667,4.0,35,21.0,1
7841,3393,2962,400.0,0.27,0.463,0.667,4.0,35,21.0,1
7842,3393,581,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
7843,3394,4741,400.0,1.4,1.867,0.667,4.0,45,27.0,1
7844,3394,1973,400.0,0.2,0.267,0.667,4.0,45,27.0,1
7845,3394,211,1800.0,0.19,0.475,0.0,4.0,24,24.0,5
7846,3395,4660,400.0,0.26,0.624,0.667,4.0,25,15.0,1
7847,3395,1730,400.0,0.12,0.288,0.667,4.0,25,15.0,1
7848,3395,496,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
7849,3396,2271,400.0,0.2,0.3,0.667,4.0,40,24.0,1
7850,3396,2642,400.0,0.18,0.27,0.667,4.0,40,24.0,1
7851,3396,449,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
7852,3397,4056,1000.0,0.12,0.144,0.282,4.0,50,39.0,2
7853,3397,1713,1000.0,0.18,0.216,0.282,4.0,50,39.0,2
7854,3397,499,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
7855,3398,1714,500.0,0.2,0.4,0.667,4.0,30,18.0,1
7856,3398,494,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
7857,3399,3697,500.0,0.07,0.065,0.667,4.0,65,39.0,1
7858,3399,1208,600.0,0.49,0.392,0.667,4.0,75,45.0,1
7859,3399,101,1800.0,0.51,1.275,0.0,4.0,24,24.0,5
7860,3400,3773,600.0,0.32,0.295,0.667,4.0,65,39.0,1
7861,3400,1311,600.0,0.26,0.24,0.667,4.0,65,39.0,1
7862,3400,85,1800.0,0.55,1.375,0.0,4.0,24,24.0,5
7863,3401,1315,800.0,0.45,0.491,0.282,4.0,55,42.9,2
7864,3401,2860,800.0,0.5,0.6,0.282,4.0,50,39.0,2
7865,3401,84,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
7866,3402,4304,1100.0,0.19,0.175,0.282,4.0,65,50.7,2
7867,3402,4525,1400.0,0.79,0.632,0.282,4.0,75,58.5,2
7868,3402,308,1800.0,0.3,0.75,0.0,4.0,24,24.0,5
7869,3403,3831,800.0,0.2,0.24,0.282,4.0,50,39.0,2
7870,3403,1648,800.0,0.37,0.37,0.282,4.0,60,46.8,1
7871,3403,549,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
7872,3404,4232,800.0,0.13,0.13,0.282,4.0,60,46.8,1
7873,3404,2099,800.0,0.33,0.33,0.282,4.0,60,46.8,1
7874,3404,548,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
7875,3405,3426,400.0,0.21,0.63,0.667,4.0,20,12.0,1
7876,3405,4155,1100.0,0.1,0.109,0.282,4.0,55,42.9,2
7877,3406,3407,400.0,0.32,0.64,0.667,4.0,30,18.0,1
7878,3406,3428,400.0,0.22,0.44,0.667,4.0,30,18.0,1
7879,3406,2587,400.0,0.17,0.34,0.667,4.0,30,18.0,1
7880,3406,558,1800.0,0.19,0.475,0.0,4.0,24,24.0,5
7881,3407,1829,400.0,0.18,0.27,0.667,4.0,40,24.0,1
7882,3407,3266,400.0,0.2,0.24,0.667,4.0,50,30.0,1
7883,3407,3406,400.0,0.32,0.64,0.667,4.0,30,18.0,1
7884,3408,4728,600.0,0.43,0.43,0.667,4.0,60,36.0,1
7885,3408,572,1800.0,0.26,0.65,0.0,4.0,24,24.0,5
7886,3409,3477,800.0,1.01,0.932,0.282,4.0,65,50.7,1
7887,3409,1981,800.0,0.62,0.572,0.282,4.0,65,50.7,1
7888,3409,49,1800.0,0.66,1.65,0.0,4.0,24,24.0,5
7889,3410,3892,600.0,0.34,0.453,0.667,4.0,45,27.0,1
7890,3410,2153,600.0,0.15,0.18,0.667,4.0,50,30.0,1
7891,3410,366,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
7892,3411,3459,1100.0,0.2,0.185,0.282,4.0,65,50.7,2
7893,3411,4492,1100.0,0.1,0.109,0.282,4.0,55,42.9,2
7894,3411,78,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
7895,3412,4700,600.0,0.36,0.432,0.667,4.0,50,30.0,1
7896,3412,2925,600.0,0.63,0.756,0.667,4.0,50,30.0,1
7897,3412,165,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
7898,3413,3460,400.0,0.3,0.45,0.667,4.0,40,24.0,1
7899,3413,3389,400.0,0.64,0.96,0.667,4.0,40,24.0,1
7900,3413,276,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
7901,3414,2599,600.0,0.31,0.413,0.667,4.0,45,27.0,1
7902,3414,3206,600.0,0.18,0.24,0.667,4.0,45,27.0,1
7903,3414,140,1800.0,0.23,0.575,0.0,4.0,24,24.0,5
7904,3415,2601,600.0,0.35,0.42,0.667,4.0,50,30.0,1
7905,3415,2603,600.0,0.31,0.413,0.667,4.0,45,27.0,1
7906,3415,159,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
7907,3416,3541,600.0,0.66,0.88,0.667,4.0,45,27.0,1
7908,3416,3735,500.0,0.22,0.293,0.667,4.0,45,27.0,1
7909,3416,2791,700.0,0.81,0.884,0.667,4.0,55,33.0,1
7910,3416,3354,400.0,0.26,0.284,0.667,4.0,55,33.0,1
7911,3417,3745,600.0,0.29,0.348,0.667,4.0,50,30.0,1
7912,3417,2942,600.0,0.24,0.288,0.667,4.0,50,30.0,1
7913,3417,960,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
7914,3418,3492,800.0,0.75,0.818,0.282,4.0,55,42.9,2
7915,3418,3664,800.0,0.25,0.273,0.282,4.0,55,42.9,2
7916,3418,3739,400.0,0.14,0.21,0.667,4.0,40,24.0,1
7917,3418,964,1800.0,0.15,0.375,0.0,4.0,24,24.0,5
7918,3419,2979,400.0,0.39,0.425,0.667,4.0,55,33.0,1
7919,3419,3353,400.0,0.96,1.047,0.667,4.0,55,33.0,1
7920,3419,25,1800.0,0.35,0.875,0.0,4.0,24,24.0,5
7921,3420,1087,800.0,0.21,0.252,0.282,4.0,50,39.0,2
7922,3420,1088,800.0,0.13,0.156,0.282,4.0,50,39.0,2
7923,3420,1996,400.0,0.2,0.3,0.667,4.0,40,24.0,1
7924,3420,713,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
7925,3421,3422,400.0,0.42,0.63,0.667,4.0,40,24.0,1
7926,3421,1098,1000.0,0.24,0.262,0.282,4.0,55,42.9,2
7927,3422,1097,400.0,0.22,0.33,0.667,4.0,40,24.0,1
7928,3422,2373,400.0,0.17,0.255,0.667,4.0,40,24.0,1
7929,3422,3421,400.0,0.42,0.63,0.667,4.0,40,24.0,1
7930,3423,1098,400.0,0.1,0.15,0.667,4.0,40,24.0,1
7931,3423,1100,400.0,0.1,0.15,0.667,4.0,40,24.0,1
7932,3423,714,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
7933,3424,3429,400.0,0.23,0.46,0.667,4.0,30,18.0,1
7934,3424,1145,300.0,0.05,0.1,0.667,4.0,30,18.0,1
7935,3424,2436,400.0,0.09,0.18,0.667,4.0,30,18.0,1
7936,3424,156,1800.0,0.09,0.225,0.0,4.0,24,24.0,5
7937,3425,4039,900.0,0.14,0.153,0.282,4.0,55,42.9,2
7938,3425,4588,900.0,0.22,0.24,0.282,4.0,55,42.9,2
7939,3425,259,400.0,0.12,0.3,0.0,4.0,24,24.0,5
7940,3425,257,1800.0,0.37,0.925,0.0,4.0,24,24.0,5
7941,3426,3427,600.0,0.48,0.576,0.667,4.0,50,30.0,1
7942,3426,1716,600.0,0.19,0.228,0.667,4.0,50,30.0,1
7943,3426,3405,400.0,0.21,0.63,0.667,4.0,20,12.0,1
7944,3427,4295,600.0,0.18,0.216,0.667,4.0,50,30.0,1
7945,3427,3426,600.0,0.48,0.576,0.667,4.0,50,30.0,1
7946,3427,559,100.0,0.17,0.425,0.0,4.0,24,24.0,5
7947,3428,1717,400.0,0.17,0.34,0.667,4.0,30,18.0,1
7948,3428,2037,400.0,0.22,0.44,0.667,4.0,30,18.0,1
7949,3428,3406,400.0,0.22,0.44,0.667,4.0,30,18.0,1
7950,3429,2041,400.0,0.1,0.12,0.667,4.0,50,30.0,1
7951,3429,2385,400.0,0.09,0.108,0.667,4.0,50,30.0,1
7952,3429,156,1800.0,0.15,0.375,0.0,4.0,24,24.0,5
7953,3430,3958,500.0,0.07,0.105,0.667,4.0,40,24.0,1
7954,3430,2379,500.0,0.26,0.39,0.667,4.0,40,24.0,1
7955,3430,144,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
7956,3431,3432,400.0,0.1,0.15,0.667,4.0,40,24.0,1
7957,3431,2374,1100.0,0.06,0.065,0.282,4.0,55,42.9,2
7958,3431,2612,1100.0,0.15,0.164,0.282,4.0,55,42.9,2
7959,3432,3433,400.0,0.24,0.36,0.667,4.0,40,24.0,1
7960,3432,3431,400.0,0.1,0.15,0.667,4.0,40,24.0,1
7961,3432,725,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
7962,3433,1108,400.0,0.11,0.165,0.667,4.0,40,24.0,1
7963,3433,1109,400.0,0.2,0.3,0.667,4.0,40,24.0,1
7964,3433,3432,400.0,0.24,0.36,0.667,4.0,40,24.0,1
7965,3434,1342,400.0,0.42,0.63,0.667,4.0,40,24.0,1
7966,3434,1345,400.0,0.18,0.27,0.667,4.0,40,24.0,1
7967,3434,81,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
7968,3435,1963,400.0,0.45,0.6,0.667,4.0,45,27.0,1
7969,3435,1966,400.0,0.46,0.613,0.667,4.0,45,27.0,1
7970,3435,189,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
7971,3436,2084,400.0,0.09,0.098,0.667,4.0,55,33.0,1
7972,3436,3285,400.0,0.75,0.818,0.667,4.0,55,33.0,1
7973,3436,119,100.0,1.5,3.75,0.0,4.0,24,24.0,5
7974,3437,2597,600.0,0.12,0.206,0.667,4.0,35,21.0,1
7975,3437,610,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
7976,3438,3698,400.0,0.37,0.555,0.667,4.0,40,24.0,1
7977,3438,3311,400.0,0.55,0.825,0.667,4.0,40,24.0,1
7978,3438,612,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
7979,3439,3364,800.0,0.48,0.524,0.282,4.0,55,42.9,2
7980,3439,3365,800.0,0.31,0.338,0.282,4.0,55,42.9,2
7981,3439,607,1800.0,0.21,0.525,0.0,4.0,24,24.0,5
7982,3440,1858,400.0,0.34,0.68,0.667,4.0,30,18.0,1
7983,3440,849,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
7984,3441,3520,700.0,0.2,0.218,0.667,4.0,55,33.0,2
7985,3441,15,700.0,0.15,0.164,0.667,4.0,55,33.0,2
7986,3442,3444,400.0,0.35,0.382,0.667,4.0,55,33.0,1
7987,3442,1857,600.0,0.27,0.295,0.667,4.0,55,33.0,1
7988,3442,1858,600.0,0.12,0.131,0.667,4.0,55,33.0,1
7989,3443,3444,400.0,0.58,0.633,0.667,4.0,55,33.0,1
7990,3443,1857,400.0,0.1,0.109,0.667,4.0,55,33.0,1
7991,3443,850,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
7992,3444,3442,400.0,0.35,0.382,0.667,4.0,55,33.0,1
7993,3444,3443,400.0,0.58,0.633,0.667,4.0,55,33.0,1
7994,3444,847,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
7995,3445,3182,1100.0,0.63,0.504,0.282,4.0,75,58.5,2
7996,3446,2155,1100.0,0.17,0.157,0.282,4.0,65,50.7,2
7997,3447,1307,400.0,0.05,0.075,0.667,4.0,40,24.0,1
7998,3447,2835,400.0,0.18,0.24,0.667,4.0,45,27.0,1
7999,3447,2859,400.0,0.17,0.227,0.667,4.0,45,27.0,1
8000,3447,830,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
8001,3448,1987,600.0,7.19,7.844,0.667,4.0,55,33.0,1
8002,3448,9,600.0,0.31,0.338,0.667,4.0,55,33.0,1
8003,3449,3542,400.0,0.24,0.36,0.667,4.0,40,24.0,1
8004,3449,1295,800.0,0.25,0.3,0.282,4.0,50,39.0,2
8005,3449,1299,700.0,0.18,0.24,0.667,4.0,45,27.0,1
8006,3450,3451,400.0,0.08,0.137,0.667,4.0,35,21.0,1
8007,3450,3330,400.0,0.33,0.566,0.667,4.0,35,21.0,1
8008,3451,3844,400.0,0.53,1.06,0.667,4.0,30,18.0,1
8009,3451,2482,400.0,0.32,0.549,0.667,4.0,35,21.0,1
8010,3451,3450,400.0,0.08,0.137,0.667,4.0,35,21.0,1
8011,3452,3026,600.0,1.94,2.116,0.667,4.0,55,33.0,1
8012,3453,4502,600.0,1.65,1.32,0.667,4.0,75,45.0,1
8013,3453,2893,600.0,0.15,0.138,0.667,4.0,65,39.0,1
8014,3454,3165,800.0,0.45,0.338,0.282,4.0,80,62.4,2
8015,3455,4382,800.0,0.47,0.376,0.282,4.0,75,58.5,2
8016,3457,4391,1000.0,0.09,0.09,0.282,4.0,60,46.8,3
8017,3457,3183,1100.0,0.33,0.305,0.282,4.0,65,50.7,2
8018,3458,2739,1100.0,0.2,0.16,0.282,4.0,75,58.5,2
8019,3458,2740,1100.0,0.38,0.304,0.282,4.0,75,58.5,2
8020,3459,2741,1100.0,0.21,0.194,0.282,4.0,65,50.7,2
8021,3459,3411,1100.0,0.2,0.185,0.282,4.0,65,50.7,2
8022,3460,3461,400.0,0.47,0.94,0.667,4.0,30,18.0,1
8023,3460,2213,400.0,0.22,0.33,0.667,4.0,40,24.0,1
8024,3460,3413,400.0,0.3,0.45,0.667,4.0,40,24.0,1
8025,3461,3700,400.0,0.23,0.345,0.667,4.0,40,24.0,1
8026,3461,2736,400.0,0.23,0.345,0.667,4.0,40,24.0,1
8027,3461,3460,400.0,0.47,0.94,0.667,4.0,30,18.0,1
8028,3462,1345,400.0,0.35,0.42,0.667,4.0,50,30.0,1
8029,3462,2199,400.0,0.35,0.42,0.667,4.0,50,30.0,1
8030,3463,1641,900.0,0.09,0.098,0.282,4.0,55,42.9,2
8031,3463,1675,400.0,0.32,0.48,0.667,4.0,40,24.0,1
8032,3463,1676,900.0,0.23,0.251,0.282,4.0,55,42.9,2
8033,3464,2259,400.0,0.32,0.549,0.667,4.0,35,21.0,1
8034,3464,2657,400.0,0.09,0.154,0.667,4.0,35,21.0,1
8035,3465,1582,600.0,0.23,0.46,0.667,4.0,30,18.0,1
8036,3465,2641,400.0,0.34,0.51,0.667,4.0,40,24.0,1
8037,3465,2642,600.0,0.05,0.075,0.667,4.0,40,24.0,1
8038,3466,1854,400.0,0.45,0.491,0.667,4.0,55,33.0,1
8039,3466,2592,400.0,0.26,0.284,0.667,4.0,55,33.0,1
8040,3467,3701,400.0,1.61,1.756,0.667,4.0,55,33.0,1
8041,3467,3147,400.0,1.17,1.276,0.667,4.0,55,33.0,1
8042,3468,3224,400.0,0.12,0.24,0.667,4.0,30,18.0,1
8043,3468,3225,400.0,0.14,0.28,0.667,4.0,30,18.0,1
8044,3469,1262,400.0,0.26,0.347,0.667,4.0,45,27.0,1
8045,3470,3761,400.0,0.22,0.377,0.667,4.0,35,21.0,1
8046,3470,2095,400.0,0.19,0.285,0.667,4.0,40,24.0,1
8047,3470,2459,400.0,0.23,0.345,0.667,4.0,40,24.0,1
8048,3471,2053,1100.0,0.53,0.424,0.282,4.0,75,58.5,2
8049,3472,3910,1100.0,0.12,0.131,0.282,4.0,55,42.9,2
8050,3473,2926,600.0,0.85,1.02,0.667,4.0,50,30.0,1
8051,3473,3206,600.0,0.2,0.267,0.667,4.0,45,27.0,1
8052,3474,3475,400.0,0.42,1.008,0.667,4.0,25,15.0,1
8053,3474,1891,800.0,0.05,0.055,0.282,4.0,55,42.9,1
8054,3474,2815,800.0,0.34,0.371,0.282,4.0,55,42.9,1
8055,3475,3699,400.0,0.35,0.84,0.667,4.0,25,15.0,1
8056,3475,3474,400.0,0.42,1.008,0.667,4.0,25,15.0,1
8057,3476,2957,800.0,0.2,0.267,0.282,4.0,45,35.1,1
8058,3476,2958,800.0,0.18,0.24,0.282,4.0,45,35.1,1
8059,3476,3148,400.0,0.15,0.3,0.667,4.0,30,18.0,1
8060,3477,3015,800.0,0.83,0.766,0.282,4.0,65,50.7,1
8061,3477,3409,800.0,1.01,0.932,0.282,4.0,65,50.7,1
8062,3477,860,1800.0,0.81,2.025,0.0,4.0,24,24.0,5
8063,3478,4726,600.0,0.18,0.216,0.667,4.0,50,30.0,1
8064,3478,3236,600.0,0.14,0.168,0.667,4.0,50,30.0,1
8065,3479,3480,400.0,0.09,0.18,0.667,4.0,30,18.0,1
8066,3479,1213,600.0,0.12,0.16,0.667,4.0,45,27.0,1
8067,3479,2107,600.0,0.1,0.133,0.667,4.0,45,27.0,1
8068,3480,3481,400.0,0.36,0.864,0.667,4.0,25,15.0,1
8069,3480,3479,400.0,0.09,0.18,0.667,4.0,30,18.0,1
8070,3481,2382,400.0,0.2,0.267,0.667,4.0,45,27.0,1
8071,3481,3308,400.0,0.3,0.4,0.667,4.0,45,27.0,1
8072,3481,3480,400.0,0.36,0.864,0.667,4.0,25,15.0,1
8073,3482,3483,400.0,0.06,0.09,0.667,4.0,40,24.0,1
8074,3482,2306,400.0,0.22,0.293,0.667,4.0,45,27.0,1
8075,3482,3325,400.0,0.22,0.293,0.667,4.0,45,27.0,1
8076,3483,2524,400.0,0.08,0.107,0.667,4.0,45,27.0,1
8077,3483,2959,400.0,0.24,0.32,0.667,4.0,45,27.0,1
8078,3483,3482,400.0,0.06,0.09,0.667,4.0,40,24.0,1
8079,3484,4151,400.0,0.34,0.816,0.667,4.0,25,15.0,1
8080,3485,3486,400.0,0.35,0.6,0.667,4.0,35,21.0,1
8081,3485,2557,400.0,0.31,0.531,0.667,4.0,35,21.0,1
8082,3485,2772,400.0,0.58,0.994,0.667,4.0,35,21.0,1
8083,3486,3485,400.0,0.35,0.6,0.667,4.0,35,21.0,1
8084,3487,3702,400.0,0.06,0.09,0.667,4.0,40,24.0,1
8085,3487,2559,400.0,0.26,0.446,0.667,4.0,35,21.0,1
8086,3487,3314,400.0,0.23,0.394,0.667,4.0,35,21.0,1
8087,3488,3489,400.0,0.18,0.432,0.667,4.0,25,15.0,1
8088,3488,3848,400.0,0.17,0.408,0.667,4.0,25,15.0,1
8089,3488,424,1800.0,0.06,0.15,0.0,4.0,24,24.0,5
8090,3489,4283,700.0,0.18,0.216,0.667,4.0,50,30.0,2
8091,3489,2231,700.0,0.17,0.204,0.667,4.0,50,30.0,2
8092,3489,3488,400.0,0.18,0.432,0.667,4.0,25,15.0,1
8093,3489,423,1800.0,0.65,1.625,0.0,4.0,24,24.0,5
8094,3490,3849,400.0,0.42,1.26,0.667,4.0,20,12.0,1
8095,3490,4287,700.0,0.25,0.3,0.667,4.0,50,30.0,2
8096,3490,2231,700.0,0.31,0.372,0.667,4.0,50,30.0,2
8097,3490,423,1800.0,0.49,1.225,0.0,4.0,24,24.0,5
8098,3491,1791,600.0,0.54,0.72,0.667,4.0,45,27.0,1
8099,3491,3095,600.0,0.32,0.427,0.667,4.0,45,27.0,1
8100,3492,3588,800.0,0.2,0.24,0.282,4.0,50,39.0,2
8101,3492,3200,700.0,0.2,0.3,0.667,4.0,40,24.0,1
8102,3492,3418,800.0,0.75,0.818,0.282,4.0,55,42.9,2
8103,3492,969,1800.0,0.32,0.8,0.0,4.0,24,24.0,5
8104,3493,4457,600.0,0.26,0.312,0.667,4.0,50,30.0,1
8105,3493,4462,900.0,0.05,0.038,0.282,4.0,80,62.4,1
8106,3493,609,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
8107,3494,3565,900.0,0.27,0.324,0.282,4.0,50,39.0,1
8108,3494,3703,400.0,0.17,0.291,0.667,4.0,35,21.0,1
8109,3494,1414,1000.0,0.14,0.153,0.282,4.0,55,42.9,2
8110,3494,3205,1000.0,0.68,0.68,0.282,4.0,60,46.8,2
8111,3495,3704,600.0,0.14,0.21,0.667,4.0,40,24.0,1
8112,3495,1881,800.0,0.5,0.545,0.282,4.0,55,42.9,1
8113,3495,2986,800.0,0.61,0.61,0.282,4.0,60,46.8,1
8114,3496,3705,600.0,0.19,0.207,0.667,4.0,55,33.0,1
8115,3496,1954,1400.0,0.37,0.278,0.225,4.0,80,65.3,2
8116,3497,4470,1100.0,0.41,0.328,0.282,4.0,75,58.5,2
8117,3497,2544,1100.0,0.23,0.212,0.282,4.0,65,50.7,2
8118,3497,922,1800.0,0.28,0.7,0.0,4.0,24,24.0,5
8119,3498,14,1800.0,0.24,0.131,0.225,4.0,110,89.76,4
8120,3498,13,1800.0,0.24,0.131,0.225,4.0,110,89.76,4
8121,3499,2917,1800.0,1.07,0.584,0.225,4.0,110,89.8,4
8122,3500,3842,700.0,0.27,0.36,0.667,4.0,45,27.0,2
8123,3500,2945,800.0,0.28,0.258,0.282,4.0,65,50.7,2
8124,3500,2981,400.0,0.66,0.99,0.667,4.0,40,24.0,1
8125,3500,3201,800.0,0.28,0.258,0.282,4.0,65,50.7,2
8126,3501,3856,400.0,0.46,0.92,0.667,4.0,30,18.0,1
8127,3501,4458,1200.0,0.05,0.06,0.282,4.0,50,39.0,2
8128,3501,4459,800.0,0.05,0.055,0.282,4.0,55,42.9,1
8129,3501,4460,800.0,0.05,0.06,0.282,4.0,50,39.0,2
8130,3502,1206,400.0,0.7,0.764,0.667,4.0,55,33.0,1
8131,3502,3000,400.0,1.3,1.418,0.667,4.0,55,33.0,1
8132,3502,1011,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
8133,3503,3834,1100.0,0.69,0.552,0.282,4.0,75,58.5,2
8134,3503,3900,1100.0,0.21,0.194,0.282,4.0,65,50.7,2
8135,3504,3167,600.0,0.24,0.32,0.667,4.0,45,27.0,1
8136,3504,3169,600.0,0.61,0.732,0.667,4.0,50,30.0,1
8137,3505,3506,800.0,0.66,0.66,0.282,4.0,60,46.8,2
8138,3505,3576,800.0,0.36,0.36,0.282,4.0,60,46.8,1
8139,3505,2939,600.0,0.31,0.338,0.667,4.0,55,33.0,1
8140,3506,3204,800.0,0.64,0.698,0.282,4.0,55,42.9,2
8141,3506,3505,800.0,0.66,0.66,0.282,4.0,60,46.8,2
8142,3507,3707,400.0,2.32,3.093,0.667,4.0,45,27.0,1
8143,3507,3292,600.0,1.85,2.22,0.667,4.0,50,30.0,1
8144,3507,3293,800.0,1.23,1.23,0.282,4.0,60,46.8,1
8145,3508,3509,750.0,0.05,0.075,0.282,4.0,40,31.2,2
8146,3509,3512,750.0,0.14,0.21,0.282,4.0,40,31.2,2
8147,3509,2858,900.0,0.5,0.429,0.225,4.0,70,57.1,1
8148,3510,3711,600.0,0.27,0.36,0.667,4.0,45,27.0,1
8149,3510,3719,400.0,0.24,0.36,0.667,4.0,40,24.0,1
8150,3510,3884,600.0,0.47,0.705,0.667,4.0,40,24.0,1
8151,3510,3842,700.0,0.34,0.453,0.667,4.0,45,27.0,2
8152,3511,2853,900.0,0.43,0.397,0.225,4.0,65,53.0,1
8153,3511,2856,750.0,0.11,0.165,0.282,4.0,40,31.2,2
8154,3512,2855,750.0,0.05,0.075,0.282,4.0,40,31.2,2
8155,3513,3708,600.0,0.07,0.105,0.667,4.0,40,24.0,1
8156,3513,3709,600.0,0.07,0.105,0.667,4.0,40,24.0,1
8157,3513,1885,900.0,0.66,0.609,0.282,4.0,65,50.7,2
8158,3513,3278,900.0,0.99,0.914,0.282,4.0,65,50.7,2
8159,3514,1884,500.0,0.15,0.225,0.667,4.0,40,24.0,1
8160,3514,358,1800.0,0.26,0.65,0.0,4.0,24,24.0,5
8161,3515,4136,1400.0,0.05,0.04,0.282,4.0,75,58.5,3
8162,3515,4139,800.0,0.05,0.086,0.282,4.0,35,27.3,2
8163,3516,1180,700.0,0.1,0.12,0.667,4.0,50,30.0,1
8164,3516,1186,700.0,0.35,0.42,0.667,4.0,50,30.0,1
8165,3517,1341,400.0,0.46,0.552,0.667,4.0,50,30.0,1
